Date,Open,High,Low,Close,Volume,Adj Close
3/6/2015,555.099976,557.98999,552.150024,555.289978,1330800,555.289978
2/6/2015,547.429993,558.789978,546.549988,553.950012,1592100,553.950012
1/6/2015,548.72998,550.570007,543.580017,549.210022,1660500,549.210022
29/5/2015,553.200012,553.940002,545.039978,545.320007,2172300,545.320007
28/5/2015,553.789978,555.76001,550.799988,554.179993,1177200,554.179993
27/5/2015,548.679993,555.289978,546.580017,554.25,1742200,554.25
26/5/2015,552.580017,553.330017,542.969971,547.190002,1873700,547.190002
22/5/2015,554.460022,558.23999,553.619995,554.52002,1213300,554.52002
21/5/2015,550.200012,557.609985,549.299988,556.809998,1708500,556.809998
20/5/2015,550.919983,556.070007,545.099976,552.51001,1542000,552.51001
19/5/2015,548,553.400024,547.119995,549.280029,2356300,549.280029
18/5/2015,543.820007,548.340027,542.25,546.669983,1335300,546.669983
15/5/2015,550.390015,550.599976,542.5,546.48999,1672000,546.48999
14/5/2015,543.969971,549.690002,542.5,549.200012,1586800,549.200012
13/5/2015,540.469971,543.840027,538.97998,539.48999,1211900,539.48999
12/5/2015,542.809998,542.960022,535,538.72998,1764100,538.72998
11/5/2015,548.48999,553.369995,545.599976,545.780029,1092900,545.780029
8/5/2015,548.869995,552.799988,548.030029,548.950012,1411300,548.950012
7/5/2015,535.900024,545.200012,533.450012,542.039978,1592200,542.039978
6/5/2015,542.640015,543.929993,532.23999,535.080017,1951700,535.080017
5/5/2015,550.159973,552.609985,542.369995,543.039978,1426400,543.039978
4/5/2015,550.98999,556.690002,547.390015,552.840027,1763000,552.840027
1/5/2015,550.51001,551.219971,543.849976,551.159973,1828600,551.159973
30/4/2015,558.559998,561.109985,546.719971,548.77002,2362000,548.77002
29/4/2015,560.51001,565.840027,559,561.390015,1681100,561.390015
28/4/2015,564.320007,567.830017,560.960022,564.369995,1858900,564.369995
27/4/2015,572.77002,575.52002,562.299988,566.119995,2403100,566.119995
24/4/2015,580.049988,584.700012,568.349976,573.659973,4608400,573.659973
23/4/2015,550.409973,561.169983,550.080017,557.460022,3909200,557.460022
22/4/2015,543.059998,551,541.320007,549.179993,1590300,549.179993
21/4/2015,546.309998,547.77002,542.210022,542.919983,1456400,542.919983
20/4/2015,533.75,545.799988,533.349976,544.530029,1925400,544.530029
17/4/2015,537.309998,539.799988,529,532.73999,2461700,532.73999
16/4/2015,538.349976,545.22998,538.099976,543.52002,1586100,543.52002
15/4/2015,537.960022,543.190002,532.369995,541.039978,2348100,541.039978
14/4/2015,546.570007,546.570007,535.73999,539.780029,2360300,539.780029
13/4/2015,547.049988,553.27002,546.299988,548.640015,1466300,548.640015
10/4/2015,549.570007,549.849976,544.97998,548.539978,1305200,548.539978
9/4/2015,549.210022,549.369995,541.950012,548.02002,1618300,548.02002
8/4/2015,546,551.5,546,548.840027,1419300,548.840027
7/4/2015,544.98999,550.159973,543.590027,544.859985,1365900,544.859985
6/4/2015,538.840027,545.539978,535.700012,543.950012,1685900,543.950012
2/4/2015,547.409973,548,540.440002,541.309998,2388000,541.309998
1/4/2015,554.830017,558.5,546.030029,549.48999,1945100,549.48999
31/3/2015,557.940002,562.450012,554.669983,554.700012,1746600,554.700012
30/3/2015,560.25,562.159973,556.789978,561.140015,1239400,561.140015
27/3/2015,561.830017,564.070007,556.929993,557.549988,1727600,557.549988
26/3/2015,564.650024,567.190002,558.309998,563.640015,2492100,563.640015
25/3/2015,577.570007,580.070007,567,567,2653500,567
24/3/2015,568.539978,581.880005,568.090027,577.539978,3957800,577.539978
23/3/2015,566,569.640015,563.059998,565.369995,1511700,565.369995
20/3/2015,566.710022,567.099976,564.47998,564.950012,2216000,564.950012
19/3/2015,564.52002,566.960022,562.119995,563.669983,1233000,563.669983
18/3/2015,557.72998,566.51001,553.5,566.159973,1766200,566.159973
17/3/2015,558.289978,560.640015,554.409973,557.609985,1444600,557.609985
16/3/2015,556.929993,563.75,551.320007,561.640015,1842800,561.640015
13/3/2015,559.22998,564.359985,550.330017,553,1771400,553
12/3/2015,558.47998,561.840027,555.530029,561.169983,1780100,561.169983
11/3/2015,559.799988,564.179993,555.409973,555.690002,2026200,555.690002
10/3/2015,568.47998,569.76001,559.820007,559.849976,2004000,559.849976
9/3/2015,570.919983,575.450012,569.049988,574.099976,1173900,574.099976
6/3/2015,582,582.780029,572.059998,572.900024,1879600,572.900024
5/3/2015,579.619995,583.200012,578.22998,581.429993,1795900,581.429993
4/3/2015,576.969971,581.630005,572.52002,578.330017,1898200,578.330017
3/3/2015,576.349976,580.849976,570.5,578.789978,2526300,578.789978
2/3/2015,567,575.98999,563.150024,575.02002,2520300,575.02002
27/2/2015,558.150024,569.419983,557.030029,562.630005,3416400,562.630005
26/2/2015,545.73999,560.130005,545.090027,559.289978,2701600,559.289978
25/2/2015,538.440002,549.570007,538.01001,547.330017,2041800,547.330017
24/2/2015,531.549988,539.400024,531,538.650024,1420300,538.650024
23/2/2015,539,539.299988,532,535,1645300,535
20/2/2015,547.580017,547.580017,538.099976,541.799988,1911700,541.799988
19/2/2015,542.469971,546.859985,540.75,546.450012,1541700,546.450012
18/2/2015,543.820007,547.549988,539.549988,542.650024,1558200,542.650024
17/2/2015,551.159973,553,543.26001,545.01001,1958700,545.01001
13/2/2015,547.51001,552.539978,546.599976,551.159973,2369100,551.159973
12/2/2015,539.659973,548.340027,537,546.01001,2429500,546.01001
11/2/2015,539.72998,541.950012,536,538,1915300,538
10/2/2015,532.150024,541,529.169983,540.159973,2371500,540.159973
9/2/2015,531.059998,533.880005,527.549988,529.280029,1515700,529.280029
6/2/2015,531.01001,540.219971,528.650024,533.880005,2146900,533.880005
5/2/2015,527.929993,530.690002,525.640015,529.830017,1658800,529.830017
4/2/2015,533.140015,536.75,525.030029,526.099976,1694800,526.099976
3/2/2015,529.940002,537.450012,526.809998,533.299988,2353100,533.299988
2/2/2015,534.320007,536.5,521.719971,532.200012,3768900,532.200012
30/1/2015,519,543.099976,518.179993,537.549988,6055400,537.549988
29/1/2015,512.900024,515.190002,503.480011,513.22998,3950900,513.22998
28/1/2015,525,525.690002,512.349976,512.429993,1791100,512.429993
27/1/2015,531.400024,532.780029,520.859985,521.190002,1957400,521.190002
26/1/2015,541.5,541.5,532.070007,536.719971,1546600,536.719971
23/1/2015,538.030029,545.409973,535.75,541.950012,2298300,541.950012
22/1/2015,523,538.840027,521.909973,537.299988,2803400,537.299988
21/1/2015,510.839996,521.849976,509.589996,520.390015,2317800,520.390015
20/1/2015,512.77002,515.609985,509.369995,509.940002,2339800,509.940002
16/1/2015,503.149994,510.850006,503.089996,510.459991,2482900,510.459991
15/1/2015,508.890015,509.75,502.01001,504.01001,2553400,504.01001
14/1/2015,500.420013,508.26001,498.160004,505.929993,2566700,505.929993
13/1/2015,502.570007,508.600006,497.26001,501.799988,3047900,501.799988
12/1/2015,499.23999,500.279999,490.910004,497.059998,2856900,497.059998
9/1/2015,508.179993,508.600006,498.649994,500.720001,2100000,500.720001
8/1/2015,501.51001,507.5,495.019989,506.910004,3652700,506.910004
7/1/2015,510.950012,511.48999,503.649994,505.149994,2345900,505.149994
6/1/2015,520.5,521.210022,505.549988,506.640015,2722800,506.640015
5/1/2015,527.150024,527.98999,517.75,519.460022,2059100,519.460022
2/1/2015,532.599976,535.799988,527.880005,529.549988,1324000,529.549988
31/12/2014,537.73999,538.400024,530.200012,530.659973,1232400,530.659973
30/12/2014,534.960022,537.840027,533.609985,535.280029,1048600,535.280029
29/12/2014,540.5,543.929993,537.159973,537.309998,2215000,537.309998
26/12/2014,536.929993,543.25,535.48999,541.52002,1113500,541.52002
24/12/2014,538.820007,540.289978,535.099976,536.929993,737700,536.929993
23/12/2014,534.51001,542.299988,533.719971,538.77002,2877200,538.77002
22/12/2014,520.609985,532.969971,520.590027,532.299988,3319500,532.299988
19/12/2014,516.98999,520.809998,508.859985,520.039978,4872100,520.039978
18/12/2014,515.98999,516.25,506.559998,514.619995,3876700,514.619995
17/12/2014,499.859985,509.070007,499.109985,506.450012,3639400,506.450012
16/12/2014,513.599976,515.580017,497.190002,498.160004,4349900,498.160004
15/12/2014,523.76001,525.369995,515.400024,515.840027,2617600,515.840027
12/12/2014,527.440002,532.23999,521.460022,521.51001,2365700,521.51001
11/12/2014,530.01001,537.039978,529.159973,532.109985,2071300,532.109985
10/12/2014,535.900024,539.359985,527.48999,528.039978,2311100,528.039978
9/12/2014,525.880005,536.650024,523.409973,536.109985,2166100,536.109985
8/12/2014,529.219971,533.820007,527,530.72998,3228300,530.72998
5/12/2014,536.700012,538.200012,527.26001,528.080017,3070100,528.080017
4/12/2014,537.640015,542.690002,534.890015,542.580017,1629900,542.580017
3/12/2014,537.5,541.409973,535.210022,536.969971,1623800,536.969971
2/12/2014,539.450012,541.849976,534.659973,538.590027,2074000,538.590027
1/12/2014,545.090027,548.789978,538.619995,539.650024,1994400,539.650024
28/11/2014,547,549.599976,544.47998,549.080017,1210100,549.080017
26/11/2014,549.22998,549.880005,545.22998,547.72998,1480200,547.72998
25/11/2014,547.210022,552.5,546.909973,549.22998,1903600,549.22998
24/11/2014,546.570007,551.190002,544.150024,547.47998,1653800,547.47998
21/11/2014,551.039978,551.039978,545,545.890015,2506000,545.890015
20/11/2014,542.090027,545.380005,541.5,543.76001,1750800,543.76001
19/11/2014,544.75,548.219971,539.190002,547.200012,1517300,547.200012
18/11/2014,547.929993,552.789978,543.799988,544.51001,1822000,544.51001
17/11/2014,555.190002,555.190002,544.440002,546.640015,1680600,546.640015
14/11/2014,558,558,552.51001,555.190002,1425100,555.190002
13/11/2014,560.809998,560.820007,554.090027,556.440002,1511000,556.440002
12/11/2014,561.150024,561.25,555.5,558.25,1094100,558.25
11/11/2014,558.52002,562.5,556.23999,561.289978,1098300,561.289978
10/11/2014,552.400024,560.630005,551.619995,558.22998,1304500,558.22998
7/11/2014,555.599976,555.599976,549.349976,551.820007,1589100,551.820007
6/11/2014,555.5,556.799988,550.580017,551.690002,1650700,551.690002
5/11/2014,566.789978,566.900024,554.150024,555.950012,1645300,555.950012
4/11/2014,561.159973,564.789978,558.299988,564.190002,1386300,564.190002
3/11/2014,563.530029,567.150024,561.630005,563.77002,1541700,563.77002
31/10/2014,568.299988,568.72998,564.809998,567.869995,2340500,567.869995
30/10/2014,558.25,562.5,552.130005,560.27002,1612500,560.27002
29/10/2014,560.849976,564.969971,555.97998,558.450012,2053300,558.450012
28/10/2014,551.710022,559.200012,550.429993,558.940002,1738700,558.940002
27/10/2014,547.76001,554,547.200012,549.880005,1596700,549.880005
24/10/2014,554.97998,555,545.159973,548.900024,2175400,548.900024
23/10/2014,548.280029,557.400024,545.5,553.650024,2151300,553.650024
22/10/2014,541.049988,550.76001,540.22998,542.690002,2973700,542.690002
21/10/2014,537.27002,538.77002,530.200012,538.030029,2459500,538.030029
20/10/2014,520.450012,533.159973,519.140015,532.380005,2748200,532.380005
17/10/2014,540.450012,543.450012,518.409973,522.969971,5996500,522.969971
16/10/2014,527,540.98999,524.950012,536.919983,3805000,536.919983
15/10/2014,542.080017,543.919983,528.419983,540.72998,3836000,540.72998
14/10/2014,550.140015,558.630005,544.5,548.690002,2609900,548.690002
13/10/2014,555.130005,560.880005,544.429993,544.75,2755800,544.75
10/10/2014,567.469971,575.22998,555.01001,555.190002,2978700,555.190002
9/10/2014,581.609985,582.530029,569.030029,570.809998,2411700,570.809998
8/10/2014,574.789978,584.690002,567.640015,583.73999,2207900,583.73999
7/10/2014,584.900024,585.849976,574.099976,574.099976,1545700,574.099976
6/10/2014,589.950012,592.400024,585.400024,587.780029,1286100,587.780029
3/10/2014,584.099976,588.289978,583.5,586.25,1214500,586.25
2/10/2014,578,583.23999,574.049988,580.880005,1536300,580.880005
1/10/2014,586.799988,588.719971,578.02002,579.630005,1447700,579.630005
30/9/2014,587.48999,591,584.5,588.409973,1571500,588.409973
29/9/2014,581.830017,589.309998,581.570007,587.809998,1143700,587.809998
26/9/2014,585.929993,589.570007,585,587.900024,1289100,587.900024
25/9/2014,596.98999,598.070007,584.73999,585.25,1671000,585.25
24/9/2014,591.570007,600.109985,590.299988,598.419983,1758000,598.419983
23/9/2014,595,596.650024,590.23999,591.179993,1403700,591.179993
22/9/2014,602.5,603.799988,593.119995,597.27002,1782200,597.27002
19/9/2014,599.48999,605.400024,597.76001,605.400024,4191600,605.400024
18/9/2014,595.049988,597.559998,593.02002,597.27002,1494500,597.27002
17/9/2014,589.51001,596.070007,587.119995,593.289978,1719500,593.289978
16/9/2014,580.950012,590.150024,580.950012,588.780029,1579600,588.780029
15/9/2014,582.23999,583.919983,577.01001,581.640015,1545400,581.640015
12/9/2014,590.390015,591.47998,583.280029,584.900024,1851500,584.900024
11/9/2014,590,591.950012,586.039978,591.109985,1501400,591.109985
10/9/2014,591.73999,593.719971,587.140015,593.419983,1160100,593.419983
9/9/2014,600.27002,600.599976,590.47998,591.969971,1571200,591.969971
8/9/2014,599.140015,603.52002,598.02002,601.630005,1599200,601.630005
5/9/2014,595.130005,598.5,593.549988,597.780029,1799100,597.780029
4/9/2014,592.130005,598,590.599976,593.140015,1630800,593.140015
3/9/2014,591.72998,594.48999,586.5,589.52002,1579000,589.52002
2/9/2014,582.950012,589.299988,582.400024,588.630005,1583000,588.630005
29/8/2014,582.349976,582.900024,578.23999,582.359985,1206100,582.359985
28/8/2014,580.02002,584.710022,577.880005,580.320007,1405800,580.320007
27/8/2014,587.809998,589.369995,580.900024,583,1364600,583
26/8/2014,592,592.049988,587.450012,588.119995,1471700,588.119995
25/8/2014,594.77002,595.580017,589.26001,590.570007,1295600,590.570007
22/8/2014,593.27002,594.98999,589.799988,592.539978,877200,592.539978
21/8/2014,594.900024,595.25,591.099976,592.419983,1132000,592.419983
20/8/2014,596.950012,596.98999,593,595.409973,967300,595.409973
19/8/2014,595.590027,597.809998,594.440002,597.109985,1043200,597.109985
18/8/2014,587.099976,595.049988,586.549988,592.700012,1466000,592.700012
15/8/2014,587.5,589.469971,580.76001,583.710022,1723400,583.710022
14/8/2014,586.690002,587.799988,580.919983,584.650024,1272900,584.650024
13/8/2014,576.450012,586.130005,575.200012,584.559998,1899400,584.559998
12/8/2014,575,575.900024,569.909973,572.119995,1394500,572.119995
11/8/2014,579,579.690002,575.299988,577.25,1203400,577.25
8/8/2014,572.02002,579.559998,569.02002,577.940002,1493300,577.940002
7/8/2014,576.049988,578.309998,569.429993,571.809998,1163000,571.809998
6/8/2014,569.5,578.640015,567.450012,574.48999,1322800,574.48999
5/8/2014,579.380005,580.200012,570.309998,573.140015,1643800,573.140015
4/8/2014,576.51001,583.820007,572.26001,582.27002,1519400,582.27002
1/8/2014,578.549988,583.429993,570.299988,573.599976,2213300,573.599976
31/7/2014,588.960022,591.98999,577.679993,579.549988,2309500,579.549988
30/7/2014,595.809998,598.450012,592.700012,595.440002,1215100,595.440002
29/7/2014,597.700012,598.48999,592.169983,593.950012,1366600,593.950012
28/7/2014,597.75,601.099976,592.590027,599.02002,1358100,599.02002
25/7/2014,599.25,601,595.75,598.080017,1360000,598.080017
24/7/2014,605.530029,608.909973,601,603.01001,1355000,603.01001
23/7/2014,602.049988,607.049988,601.349976,605.190002,1106000,605.190002
22/7/2014,599.700012,608.890015,599.26001,603.570007,1881600,603.570007
21/7/2014,601.349976,604.159973,594.450012,598.440002,2237900,598.440002
18/7/2014,603.01001,606.700012,590.919983,605.109985,4871600,605.109985
17/7/2014,588.969971,589.5,576.849976,580.820007,2935300,580.820007
16/7/2014,596.890015,597,590.25,590.619995,1440800,590.619995
15/7/2014,595.150024,595.299988,585.309998,593.059998,1673800,593.059998
14/7/2014,590.599976,594.859985,586.690002,594.26001,1951600,594.26001
11/7/2014,581,588.22998,580.580017,586.650024,1511600,586.650024
10/7/2014,573,585.25,572.099976,580.039978,1436200,580.039978
9/7/2014,578.950012,584.099976,577,583.359985,1372800,583.359985
8/7/2014,586.369995,587.969971,574,578.400024,2125200,578.400024
7/7/2014,593.51001,595.650024,587.940002,590.76001,1336700,590.76001
3/7/2014,591.700012,594.25,589,593.080017,898900,593.080017
2/7/2014,592.26001,594.150024,589.109985,590.780029,1195800,590.780029
1/7/2014,587.650024,593.659973,586.289978,591.48999,1643200,591.48999
30/6/2014,586.76001,587.710022,583.289978,584.669983,1478900,584.669983
27/6/2014,585.450012,587.880005,582.619995,585.690002,2021300,585.690002
26/6/2014,589.299988,589.599976,579.599976,584.77002,2012400,584.77002
25/6/2014,573.549988,587.299988,573.26001,585.929993,2114700,585.929993
24/6/2014,574.219971,582.25,569.159973,572.539978,2844300,572.539978
23/6/2014,564.349976,574.440002,563.5,574.289978,1722800,574.289978
20/6/2014,566.450012,566.77002,559.369995,566.52002,3160600,566.52002
19/6/2014,561.150024,565,556.669983,564.98999,2627400,564.98999
18/6/2014,552.799988,561.400024,551.580017,560.659973,2060600,560.659973
17/6/2014,552.359985,553.73999,547.469971,550.619995,1477600,550.619995
16/6/2014,557.25,557.98999,550,552.299988,1971800,552.299988
13/6/2014,560.080017,560.650024,553.719971,560.349976,1353300,560.349976
12/6/2014,567,567,557.150024,559.5,1546500,559.5
11/6/2014,565.919983,568.969971,563.679993,567.5,1129000,567.5
10/6/2014,568.780029,572,566.130005,568.299988,1483800,568.299988
9/6/2014,566.75,572,565.219971,570.72998,1529700,570.72998
6/6/2014,568.159973,568.799988,559.580017,566.030029,1740200,566.030029
5/6/2014,557.109985,565,555.049988,564.929993,1793400,564.929993
4/6/2014,551.52002,558.580017,548.559998,553.76001,1729100,553.76001
3/6/2014,560.900024,562.400024,552.530029,554.51001,2031300,554.51001
2/6/2014,569.75,570.409973,556.700012,564.340027,1660500,564.340027
30/5/2014,571.640015,572.580017,565.789978,571.650024,1871700,571.650024
29/5/2014,573.390015,573.47998,568.450012,570.559998,1411100,570.559998
28/5/2014,574.570007,577.659973,569.950012,570.450012,1581600,570.450012
27/5/2014,567.780029,574.869995,564.150024,574.869995,2185800,574.869995
23/5/2014,558.130005,565,554.169983,563.799988,2672500,563.799988
22/5/2014,552.200012,557.960022,551,555.450012,2149700,555.450012
21/5/2014,542.900024,549.75,542.109985,549.700012,1564700,549.700012
20/5/2014,540,546.349976,536.570007,540.390015,2425300,540.390015
19/5/2014,528.880005,539.349976,525.659973,538.830017,1976500,538.830017
16/5/2014,529.599976,530.840027,523.570007,528.299988,1907700,528.299988
15/5/2014,533.140015,534,525.309998,529.119995,1832900,529.119995
14/5/2014,541.820007,541.820007,533.109985,534.409973,1280900,534.409973
13/5/2014,539.580017,543.98999,537.900024,541.539978,2012000,541.539978
12/5/2014,531.840027,538.75,527.51001,538.429993,1948400,538.429993
9/5/2014,518.650024,527.349976,514.280029,526.619995,2261200,526.619995
8/5/2014,515.719971,527.349976,514.460022,520.169983,2452000,520.169983
7/5/2014,523.25,524.429993,511.089996,518,3074300,518
6/5/2014,533.409973,534.549988,522.26001,522.570007,1835000,522.570007
5/5/2014,530.23999,535.719971,527.580017,535.330017,1228400,535.330017
2/5/2014,541.440002,542.400024,533.27002,533.869995,1780800,533.869995
1/5/2014,534.25,539.909973,532.859985,538.530029,2004300,538.530029
30/4/2014,535.119995,536.340027,529.090027,534.880005,2038500,534.880005
29/4/2014,523.890015,537.76001,523,536.330017,2535200,536.330017
28/4/2014,525.799988,525.900024,511,522.97998,3752800,522.97998
25/4/2014,532.26001,533.859985,522.5,523.099976,2370000,523.099976
24/4/2014,541.690002,542.5,531,534.440002,2067400,534.440002
23/4/2014,543.669983,544.799988,528.130005,537.51001,1955700,537.51001
22/4/2014,536,548,536,545.5,2331100,545.5
21/4/2014,544,544,534,539.369995,2425100,539.369995
17/4/2014,556.320007,557,539.400024,543.340027,5614700,543.340027
16/4/2014,557.700012,564,553.099976,563.900024,4582200,563.900024
15/4/2014,551,552.890015,530.640015,548.700012,3997800,548.700012
14/4/2014,543.659973,553.02002,540.52002,545.200012,2541200,545.200012
11/4/2014,537.940002,547.590027,533.400024,537.76001,3174700,537.76001
10/4/2014,568,568.210022,545.5,546.690002,3294500,546.690002
9/4/2014,565.840027,567.799988,555.380005,567.039978,3031600,567.039978
8/4/2014,545.049988,559.880005,544.700012,557.51001,3482500,557.51001
7/4/2014,544.789978,549.849976,530.530029,540.630005,3961600,540.630005
4/4/2014,578.549988,579.719971,544.48999,545.25,5363700,545.25
3/4/2014,573.390015,588.299988,566.01001,571.5,4018300,571.5
2/4/2014,1141.900062,1144.799992,1124.000011,1135.099984,4168000,568.11811
1/4/2014,1120.269981,1137.500048,1118.000036,1134.88999,4357600,568.013008
31/3/2014,1130.399977,1134.999987,1112.85004,1114.509999,3880700,557.812812
28/3/2014,1119.000011,1133.190031,1117.770042,1120.149983,4513200,560.635627
27/3/2014,1130.849966,1131.940062,1102.100058,1114.280005,7636700,557.6977
26/3/2014,1162.01006,1171.57007,1131.500072,1131.970061,5154800,566.551582
25/3/2014,1165.999962,1169.83999,1147.00006,1158.720018,4815500,579.939949
24/3/2014,1184.190006,1184.899989,1145.949964,1157.930037,6068100,579.544563
21/3/2014,1206.310076,1209.629995,1182.450049,1183.040034,6410500,592.112129
20/3/2014,1199.949987,1209.609996,1195.359977,1197.160055,3366000,599.179207
19/3/2014,1211.800064,1211.990059,1194.410001,1199.250004,3222500,600.225227
18/3/2014,1194.669994,1211.530071,1193.060034,1211.259955,3626300,606.236214
17/3/2014,1179.250005,1197.070058,1178.110033,1192.100057,4319800,596.646675
14/3/2014,1181.99006,1190.869965,1172.530047,1172.80004,4583200,586.987007
13/3/2014,1207.950036,1210.499974,1184.759992,1189.060009,4686500,595.12513
12/3/2014,1196.400074,1207.850039,1184.190006,1207.300052,3924600,604.25428
11/3/2014,1213.770016,1214.320003,1196.640068,1199.989986,3422500,600.595589
10/3/2014,1215.689969,1217.640044,1204.090008,1211.57007,2426700,606.391426
7/3/2014,1226.800064,1226.990059,1211.440073,1214.789991,3027100,608.002999
6/3/2014,1222.280052,1226.149958,1218.60002,1219.609995,2533600,610.415413
5/3/2014,1215.049985,1223.080033,1211.410074,1218.260028,2468100,609.739754
4/3/2014,1214.999986,1215.999962,1209.499998,1214.909988,2932400,608.063057
3/3/2014,1206.750065,1207.840039,1192.140056,1202.690042,4205300,601.946968
28/2/2014,1220.339978,1224.190006,1206.219956,1215.64997,4622500,608.433418
27/2/2014,1218.390025,1224.230005,1217.010059,1219.210005,2517400,610.215218
26/2/2014,1224.00001,1228.880013,1213.760016,1220.169982,3960400,610.695687
25/2/2014,1215.939963,1224.499998,1210.419976,1219.999986,2874500,610.610604
24/2/2014,1205.359977,1220.159982,1205.099984,1212.510047,3345200,606.861885
21/2/2014,1207.810039,1209.869989,1202.840039,1203.790016,3720800,602.497505
20/2/2014,1203.140031,1206.890062,1200.219981,1204.110008,3398100,602.657662
19/2/2014,1205.299979,1209.220005,1197.500047,1202.340051,4202900,601.771797
18/2/2014,1201.410074,1212.870038,1199.999986,1210.879965,4213500,606.046028
14/2/2014,1195.609971,1204.390001,1192.80004,1202.80004,4369000,602.002022
13/2/2014,1180.749968,1199.899989,1179.659995,1199.899989,3669100,600.550545
12/2/2014,1189.000011,1189.999986,1181.380075,1186.690067,3445500,593.938972
11/2/2014,1180.169982,1191.870063,1172.210055,1190.179982,4097400,595.685677
10/2/2014,1171.800065,1182.40005,1169.02001,1172.930037,3886500,587.052071
7/2/2014,1167.630044,1177.900038,1160.559973,1177.440049,5267100,589.309334
6/2/2014,1151.129959,1160.159983,1147.550047,1159.959988,3889300,580.560554
5/2/2014,1143.380026,1150.769968,1128.020035,1143.200031,4784200,572.172188
4/2/2014,1137.990036,1154.999987,1137.01006,1138.160032,5618100,569.649666
3/2/2014,1179.200006,1181.720066,1132.01006,1133.430025,9129000,567.282295
31/1/2014,1171.350076,1186.540071,1151.129959,1180.969963,11121400,591.076057
30/1/2014,1144.999987,1152.490048,1127.250054,1135.389977,10172600,568.263252
29/1/2014,1119.120009,1121.750066,1099.420001,1106.920062,4755000,554.014045
28/1/2014,1110.319979,1125.749969,1109.939989,1123.010036,4415900,562.067085
27/1/2014,1126.09996,1126.500072,1082.270054,1101.229957,8698400,551.166145
24/1/2014,1151.009962,1153.550022,1123.000036,1123.830016,7777200,562.477485
23/1/2014,1159.999987,1162.490048,1154.370002,1160.099984,3894300,580.630623
22/1/2014,1166.610069,1167.890038,1158.860014,1165.019986,3139600,583.093086
21/1/2014,1160.929964,1164.000011,1151.299955,1163.700018,3955800,582.432442
17/1/2014,1156.850063,1160.629971,1144.200006,1150.529974,5397100,575.840828
16/1/2014,1149.100009,1157.930037,1148.000036,1156.219957,3364400,578.688667
15/1/2014,1152.990036,1154.999987,1143.790016,1148.62002,3896400,574.884895
14/1/2014,1137.950037,1150.999962,1128.090034,1149.400001,4960200,575.275276
13/1/2014,1126.470073,1146.910062,1117.170056,1122.980036,4832900,562.05207
10/1/2014,1139.080009,1139.080009,1122.250054,1130.179983,4282700,565.655647
9/1/2014,1143.440025,1144.220006,1125.559973,1130.239981,4164800,565.685676
8/1/2014,1145.999962,1147.320052,1133.290029,1141.229957,4480500,571.186165
7/1/2014,1124.999987,1139.689994,1121.159959,1138.860015,5100000,570.000007
6/1/2014,1113.010036,1118.860015,1106.440074,1117.320052,3535000,559.219245
3/1/2014,1114.999987,1116.930062,1104.929989,1104.999987,3330000,553.053047
2/1/2014,1115.459976,1117.750042,1108.26003,1113.120033,3639100,557.117134
31/12/2013,1112.240054,1120.999963,1106.259957,1120.70997,2713000,560.915901
30/12/2013,1120.339979,1120.499975,1109.020011,1109.46,2469700,555.285285
27/12/2013,1119.999987,1120.27998,1112.940037,1118.400026,3136200,559.759773
26/12/2013,1114.010011,1119.000011,1108.690019,1117.460049,2672900,559.289314
24/12/2013,1114.969988,1115.239981,1108.100034,1111.840064,1466900,556.476509
23/12/2013,1107.84004,1115.799968,1105.119984,1115.099985,3439700,558.1081
20/12/2013,1088.300029,1101.169959,1088.000036,1100.619972,6516600,550.860847
19/12/2013,1080.769969,1091.990061,1079.08001,1086.219958,3328000,543.653632
18/12/2013,1071.850064,1084.949989,1059.040011,1084.749994,4416100,542.917915
17/12/2013,1072.820041,1080.759969,1068.380027,1069.859991,3068300,535.465461
16/12/2013,1064.000012,1074.689995,1062.010061,1072.980037,3200700,537.027045
13/12/2013,1075.399978,1076.289956,1057.890039,1060.789969,4320400,530.92591
12/12/2013,1079.569998,1082.940038,1069.000012,1069.959989,3189800,535.51551
11/12/2013,1087.400051,1091.319955,1075.169983,1077.290054,3420100,539.184211
10/12/2013,1076.14996,1092.310053,1075.649972,1084.659996,3704000,542.872871
9/12/2013,1070.989964,1082.310053,1068.020036,1078.140033,2962200,539.609626
6/12/2013,1069.789993,1069.999988,1060.079986,1069.869991,2854700,535.470466
5/12/2013,1057.200056,1059.659996,1051.089961,1057.340053,2265100,529.199226
4/12/2013,1051.369954,1063.980013,1049.999988,1058.180032,2380800,529.619636
3/12/2013,1050.949965,1063.440026,1049.020012,1053.26003,3348800,527.157172
2/12/2013,1063.510024,1066.349955,1050.759969,1054.480001,2743600,527.767768
29/11/2013,1062.160057,1066.62007,1059.450001,1059.589998,2383200,530.325324
27/11/2013,1062.03006,1068.000036,1059.999988,1063.110034,2244900,532.087104
26/11/2013,1048.600022,1061.500073,1042.940038,1058.410027,4568000,529.734748
25/11/2013,1037.160057,1053.190032,1035.019988,1045.929965,3222700,523.488471
22/11/2013,1033.420027,1036.16996,1029.220007,1031.890064,2505800,516.461493
21/11/2013,1027.000061,1038.310029,1025.999964,1034.070011,2181400,517.552558
20/11/2013,1029.949989,1033.360028,1020.36004,1022.309993,1925400,511.666663
19/11/2013,1031.720068,1034.749994,1023.050036,1025.199983,2260900,513.113105
18/11/2013,1035.74997,1048.740019,1029.240007,1031.550072,3515800,516.291327
